	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
373	200.0	w	200.0																	3.0	0.0	3.0	0.0	11.0	3.0	47.0	0.0																													w	1.0	0.301555871964	None	0.0	4.0	diamondyellow.gif	stop																								4.03	0.513381004333	0.0008869171142580001	0.301555871964	1.0	w	1433.51064801																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
374	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	12.0	0.0	48.0	3.0																													a	1.0	0.368040084839	None	0.0	2.0	triangleorange.gif	stop																								0.0	0.5137281417849999	0.00099515914917	0.368040084839	1.0	a	1436.51368999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
375	200.0	s	-200.0																	3.0	0.0	3.0	0.0	12.0	1.0	49.0	2.0																													s	1.0	0.317474842072	None	0.0	0.5	circlegray.gif	stop																								0.49	0.51433801651	0.00102114677429	0.317474842072	1.0	s	1439.51714993																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
376	-200.0	q	200.0																	3.0	0.0	3.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.35068488120999997	None	0.0	2.0	triangleorange.gif	stop																								2.24	0.514392137527	0.0008749961853029999	0.35068488120999997	1.0	q	1442.52043605																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
377	-200.0	q	200.0																	3.0	0.0	3.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	0.36754202842699996	None	0.0	4.0	diamondyellow.gif	stop																								4.1	0.51390004158	0.00115609169006	0.36754202842699996	1.0	q	1445.52391601																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
378	200.0	s	-200.0																	3.0	0.0	3.0	0.0	13.0	0.0	52.0	2.0																													s	1.0	0.351058959961	None	0.0	2.0	triangleorange.gif	stop																								2.17	0.514018058777	0.0008981227874760001	0.351058959961	1.0	s	1448.52744985																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
379	200.0	w	200.0																	3.0	0.0	3.0	0.0	13.0	1.0	53.0	0.0																													w	1.0	0.317646980286	None	0.0	1.0	squareblue.gif	stop																								1.04	0.513982057571	0.000867128372192	0.317646980286	1.0	w	1451.53048396																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
380	200.0	s	-200.0																	3.0	0.0	3.0	0.0	13.0	2.0	54.0	2.0																													s	1.0	0.317515850067	None	0.0	0.5	circlegray.gif	stop																								0.73	0.514125108719	0.0009329319000239999	0.317515850067	1.0	s	1454.534024																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
381	-200.0	q	200.0																	3.0	0.0	3.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	0.35170102119400004	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.04	0.5140821933749999	0.000887155532837	0.35170102119400004	1.0	q	1457.53778005																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
382	-200.0	q	200.0																	3.0	0.0	3.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	0.33405995369	None	0.0	4.0	hexagonmagenta.gif	go																								4.04	0.513844013214	0.0008878707885739998	0.33405995369	1.0	q	1460.54088402																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
383	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.35117197036700004	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.97	0.513945102692	0.0008831024169919999	0.35117197036700004	1.0	a	1463.54399991																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
384	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.36752295494099996	None	0.0	2.0	triangleorange.gif	stop																								2.22	0.514283895493	0.0008869171142580001	0.36752295494099996	1.0	a	1466.54755807																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
385	-200.0	q	200.0																	3.0	0.0	3.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.35116815567000004	q	1.0	4.0	hexagonmagenta.gif	go																								0.0	0.514094114304	0.00092601776123	0.351567983627	0.0	a	1469.55154705	0.126054048538	0.0	0.5143699646000001	0.000964879989624	0.35116815567	1.0	q	1472.55401206																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
386	-200.0	q	200.0																	3.0	0.0	3.0	0.0	15.0	0.0	60.0	1.0																													q	1.0	0.333837985992	None	0.0	1.0	linecyan.gif	go																								1.23	0.514524936676	0.000981092453003	0.333837985992	1.0	q	1475.55729008																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
387	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.33377909660300004	None	0.0	0.5	crossgreen.gif	go																								0.26	0.514704942703	0.00088095664978	0.33377909660300004	1.0	a	1478.56112385																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
388	200.0	s	-200.0																	3.0	0.0	3.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	0.350663900375	None	0.0	1.0	linecyan.gif	go																								0.76	0.514241933823	0.000900983810425	0.350663900375	1.0	s	1481.56432199																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
389	200.0	s	-200.0																	3.0	0.0	3.0	0.0	15.0	3.0	63.0	2.0																													s	1.0	0.45070004463200003	None	0.0	0.5	crossgreen.gif	go																								0.0	0.514307975769	0.000930070877075	0.45070004463200003	1.0	s	1484.56757593																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
390	200.0	s	-200.0																	3.0	0.0	3.0	0.0	16.0	0.0	64.0	2.0																													s	1.0	0.30107903480500003	None	0.0	4.0	hexagonmagenta.gif	go																								3.97	0.514374017715	0.0008859634399410001	0.30107903480500003	1.0	s	1487.57133293																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
391	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.33409309387200004	None	0.0	2.0	invertedtrianglewhite.gif	go																								1.8	0.514146089554	0.000941038131714	0.33409309387200004	1.0	q	1490.57471299																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
392	200.0	w	200.0																	3.0	0.0	3.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.31732916831999997	None	0.0	0.5	circlegray.gif	stop																								0.44	0.513600111008	0.0009279251098630001	0.31732916831999997	1.0	w	1493.57791495																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
393	-200.0	q	200.0																	3.0	0.0	3.0	0.0	16.0	3.0	67.0	1.0																													q	1.0	0.317723989487	None	0.0	4.0	diamondyellow.gif	stop																								0.0	0.513901233673	0.000938177108765	0.317618846893	0.0	a	1496.581285		0.0	0.5156068801879999	0.000945806503296	0.317723989487	1.0	q	1499.58470392																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
394	200.0	w	200.0																	3.0	0.0	3.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.317810058594	None	0.0	4.0	diamondyellow.gif	stop																								4.19	0.513691902161	0.000890016555786	0.317810058594	1.0	w	1502.58806396																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
395	200.0	w	200.0																	3.0	0.0	3.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.36767101287799997	None	0.0	0.5	crossgreen.gif	go																								0.45	0.514294147491	0.0008981227874760001	0.36767101287799997	1.0	w	1505.59103394																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
396	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	0.250693082809	None	0.0	0.5	circlegray.gif	stop																								0.0	0.514455080032	0.0008780956268310002	0.351480960846	0.0	q	1508.5952909000002		0.0	0.514703989029	0.0009801387786869998	0.400813102722	0.0	q	1511.59826207			0.49	0.515242815018	0.0009489059448239998	0.250693082809	1.0	a	1514.60166407																								2015_Jul_07_0953	60.1413233	LearningTask	1	80	
397	-200.0	q	200.0																	3.0	0.0	3.0	0.0	17.0	3.0	71.0	1.0																													q	1.0	0.351140975952	None	0.0	1.0	squareblue.gif	stop																								0.94	0.513804912567	0.00086784362793	0.351140975952	1.0	q	1517.60496092																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
398	200.0	w	200.0																	3.0	0.0	3.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	0.317695140839	None	0.0	1.0	squareblue.gif	stop																								0.0	0.5140249729159999	0.0008790493011469999	0.317695140839	1.0	w	1520.60849285																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
399	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	18.0	1.0	73.0	3.0																													a	1.0	0.36723804473899996	None	0.0	1.0	linecyan.gif	go																								1.15	0.514241933823	0.000968933105469	0.36723804473899996	1.0	a	1523.61146092																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
400	200.0	s	-200.0																	3.0	0.0	3.0	0.0	18.0	2.0	74.0	2.0																													s	1.0	0.31804394722	None	0.0	2.0	invertedtrianglewhite.gif	go																								0.0	0.5144538879389999	0.0008780956268310002	0.31804394722	1.0	s	1526.61520386																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
401	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.334191083908	None	0.0	1.0	squareblue.gif	stop																								1.21	0.513855218887	0.000867128372192	0.334191083908	1.0	a	1529.61831999																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
402	-200.0	q	200.0																	3.0	0.0	3.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	0.36771988868699995	None	0.0	1.0	squareblue.gif	stop																								0.0	0.514140129089	0.00100517272949	0.36771988868699995	1.0	q	1532.62192798																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
403	200.0	w	200.0																	3.0	0.0	3.0	0.0	19.0	1.0	77.0	0.0																													w	1.0	0.350608110428	None	0.0	0.5	crossgreen.gif	go																								0.34	0.514327049255	0.000888109207153	0.350608110428	1.0	w	1535.62519097																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
404	200.0	s	-200.0																	3.0	0.0	3.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	0.351119995117	None	0.0	0.5	crossgreen.gif	go																								0.68	0.514106035233	0.000881910324097	0.351119995117	1.0	s	1538.62864184																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
405	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	19.0	3.0	79.0	3.0																													a	1.0	0.317756175995	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.05	0.5142610073089999	0.0009191036224369998	0.317756175995	1.0	a	1541.63198805																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
406	200.0	w	200.0																	3.0	0.0	3.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.35063099861100006	None	0.0	0.5	circlegray.gif	stop																								0.55	0.514133214951	0.00121307373047	0.35063099861100006	1.0	w	1544.63529801																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
407	-200.0	q	200.0																	3.0	0.0	3.0	0.0	20.0	1.0	81.0	1.0																													q	1.0	0.33416390418999997	None	0.0	2.0	triangleorange.gif	stop																								2.15	0.514106035233	0.0008859634399410001	0.33416390418999997	1.0	q	1547.6389029000002																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
408	200.0	s	-200.0																	3.0	0.0	3.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	0.300596952438	None	0.0	0.5	circlegray.gif	stop																								0.6	0.513753890991	0.0008931159973139998	0.300596952438	1.0	s	1550.64202189																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
409	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	0.316982984543	None	0.0	4.0	diamondyellow.gif	stop																								3.94	0.514536142349	0.000869989395142	0.316982984543	1.0	a	1553.64568996																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
410	200.0	w	200.0																	3.0	0.0	3.0	0.0	21.0	0.0	84.0	0.0																													w	1.0	0.450736045837	None	0.0	4.0	diamondyellow.gif	stop																								4.08	0.514156103134	0.0008740425109860002	0.450736045837	1.0	w	1556.64944291																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
411	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.300678014755	None	0.0	4.0	diamondyellow.gif	stop																								3.75	0.513444900513	0.00089693069458	0.300678014755	1.0	q	1559.65216589																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
412	200.0	s	-200.0																	3.0	0.0	3.0	0.0	21.0	2.0	86.0	2.0																													s	1.0	0.317868947983	None	0.0	2.0	triangleorange.gif	stop																								0.0	0.5145490169529999	0.000931024551392	0.584320068359	0.0	w	1562.655231		2.22	0.515982151031	0.0009450912475589999	0.317868947983	1.0	s	1565.6588769000002																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
413	-200.0	q	200.0																	3.0	0.0	3.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.350598096848	None	0.0	4.0	hexagonmagenta.gif	go																								0.0	0.5142149925230001	0.000885009765625	0.351375102997	0.0	a	1568.66247201		3.82	0.515542984009	0.0009548664093019999	0.350598096848	1.0	q	1571.66529894																																	2015_Jul_07_0953	60.1413233	LearningTask	1	80	
414	-200.0	q	200.0																	3.0	0.0	3.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	0.334409952164	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.08	0.5143609046940001	0.000880002975464	0.334409952164	1.0	q	1574.66941285																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
415	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	0.350969076157	None	0.0	4.0	hexagonmagenta.gif	go																								0.0	0.513633966446	0.0008909702301030001	0.350969076157	1.0	s	1577.67217588																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
416	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	0.501493930817	None	0.0	0.5	circlegray.gif	stop																								0.0	0.5140810012820001	0.0009279251098630001	0.501493930817	1.0	a	1580.67578292																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
417	200.0	s	-200.0																	3.0	0.0	3.0	0.0	22.0	3.0	91.0	2.0																													s	1.0	0.40051317215000004	None	0.0	2.0	triangleorange.gif	stop																								2.24	0.514630794525	0.000909805297852	0.40051317215000004	1.0	s	1583.67919397																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
418	200.0	w	200.0																	3.0	0.0	3.0	0.0	23.0	0.0	92.0	0.0																													w	1.0	0.334003925323	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.21	0.514353990555	0.0008790493011469999	0.334003925323	1.0	w	1586.68272805																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
419	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	1.0	93.0	1.0																													q	1.0	0.335126876831	None	0.0	4.0	diamondyellow.gif	stop																								0.0	0.513691186905	0.000909090042114	0.335126876831	1.0	q	1589.68584204																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
420	-200.0	q	200.0																	3.0	0.0	3.0	0.0	23.0	2.0	94.0	1.0																													q	1.0	0.467396974564	None	0.0	1.0	squareblue.gif	stop																								0.8	0.514524936676	0.00088906288147	0.467396974564	1.0	q	1592.68900704																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
421	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	23.0	3.0	95.0	3.0																													a	1.0	0.417747020721	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.13	0.514600038528	0.0008831024169919999	0.417747020721	1.0	a	1595.69310784																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
422	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.351017951965	None	0.0	4.0	diamondyellow.gif	stop																								4.21	0.513658046722	0.0008859634399410001	0.351017951965	1.0	w	1598.69619894																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
423	-200.0	q	200.0																	3.0	0.0	3.0	0.0	24.0	1.0	97.0	1.0																													q	1.0	0.334650993347	None	0.0	4.0	hexagonmagenta.gif	go																								3.9	0.514004945755	0.000877857208252	0.334650993347	1.0	q	1601.69922495																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
424	200.0	w	200.0																	3.0	0.0	3.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	0.40100812912	None	0.0	2.0	invertedtrianglewhite.gif	go																								2.24	0.514272928238	0.0008909702301030001	0.40100812912	1.0	w	1604.7033689000002																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
425	-200.0	a	-200.0																	3.0	0.0	3.0	0.0	24.0	3.0	99.0	3.0																													a	1.0	0.35046005249	None	0.0	2.0	triangleorange.gif	stop																								2.2	0.513695955276	0.00089693069458	0.35046005249	1.0	a	1607.70636797																																									2015_Jul_07_0953	60.1413233	LearningTask	1	80	
426																				3.0	0.0	3.0	0.0																																																																															9.0	30.3162770271																															2015_Jul_07_0953	60.1413233	LearningTask	1	80	
427				z	0.0	-200.0																											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																															1662.14040899	go	crossgreen.gif	go	0.5	z	1.0	0.45116591453599997	None	0.0	0.000865936279297	0.508347034454		1665.13714194																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
428				m	0.0	200.0																											0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																															1665.13768888	go	crossgreen.gif	go	0.5	m	1.0	0.534108877182	None	0.0	0.0009181499481200001	0.515012979507		1668.14026999																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
429				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0																															1668.14078403	stop	triangleorange.gif	stop	2.0	m	1.0	0.41760301590000004	None	0.0	0.000951051712036	0.5152900218959999	0.7658431529999999	1671.14364004																											0.25	0.2																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
430				m	0.0	200.0																											0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0																															1671.14409804	stop	triangleorange.gif	stop	2.0	None	0.0		None	0.0	0.00095796585083	0.5150358676910001	0.715282917023	1674.14733195																											0.2	0.25																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
431				z	0.0	-200.0																											0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0																															1674.14778805	go	crossgreen.gif	go	0.5	z	1.0	0.41770601272600005	None	0.0	0.0009291172027589999	0.514653205872		1677.150388																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
432				m	0.0	200.0																											0.0	0.0	0.0	0.0	2.0	1.0	5.0	1.0																															1677.15085006	go	crossgreen.gif	go	0.5	m	1.0	0.5675129890439999	None	0.0	0.000934839248657	0.515209913254		1680.15375996																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
433				z	0.0	-200.0																											0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0																															1680.15422797	go	crossgreen.gif	go	0.5	z	1.0	0.634365081787	None	0.0	0.00107192993164	0.5153028964999999		1683.15692186																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
434				m	0.0	200.0																											0.0	0.0	0.0	0.0	3.0	1.0	7.0	1.0																															1683.15738201	stop	circlegray.gif	stop	0.5	None	0.0		None	0.0	0.0009529590606689998	0.515217065811	0.765993118286	1686.16084886																											0.25	0.3																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
435				z	0.0	-200.0																											0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0																															1686.16132307	stop	circlegray.gif	stop	0.5	None	0.0		None	0.0	0.0009329319000239999	0.514825105667	0.76487493515	1689.16391587																											0.25	0.3																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
436				m	0.0	200.0																											0.0	0.0	0.0	0.0	4.0	1.0	9.0	1.0																															1689.164428	stop	triangleorange.gif	stop	2.0	m	1.0	0.534446001053	None	0.0	0.0009560585021970001	0.51466012001	0.815109014511	1692.16710901																											0.3	0.25																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
437				m	0.0	200.0																											0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0																															1692.16756797	go	hexagonmagenta.gif	go	4.0	m	1.0	0.6673579216	None	0.0	0.00094199180603	0.5154960155489999		1695.17063308																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
438				z	0.0	-200.0																											0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0																															1695.17109299	stop	squareblue.gif	stop	1.0	None	0.0		None	0.0	0.000930070877075	0.515225887299	0.815233945847	1698.17456698																											0.3	0.35																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
439				m	0.0	200.0																											0.0	0.0	0.0	0.0	6.0	0.0	12.0	1.0																															1698.17525601	go	diamondyellow.gif	stop	4.0	m	1.0	0.501069068909	None	0.0	0.0009710788726810001	0.514245033264		1701.17742205																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
440				z	0.0	-200.0																											0.0	0.0	0.0	0.0	6.0	1.0	13.0	0.0																															1701.17789102	stop	circlegray.gif	stop	0.5	None	0.0		None	0.0	0.00093412399292	0.515223026276	0.865546941757	1704.18122005																											0.35	0.4																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
441				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0																															1704.18171906	stop	triangleorange.gif	stop	2.0	None	0.0		None	0.0	0.000982999801636	0.514405965805	0.764427900314	1707.18430996																											0.25	0.3																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
442				m	0.0	200.0																											0.0	0.0	0.0	0.0	7.0	1.0	15.0	1.0																															1707.1849339000003	go	linecyan.gif	go	1.0	m	1.0	0.550734996796	None	0.0	0.0009860992431639998	0.514717102051		1710.18736601																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
443				z	0.0	-200.0																											0.0	0.0	0.0	0.0	8.0	0.0	16.0	0.0																															1710.18784785	go	squareblue.gif	stop	1.0	None	0.0		z	1.0	0.000930070877075	0.515027046204		1713.19093204																											-1.0	-1.0	0.200096130371																					2015_Jul_07_0953	60.1413233	LearningTask	1	80	
444				m	0.0	200.0																											0.0	0.0	0.0	0.0	8.0	1.0	17.0	1.0																															1713.19143295	stop	circlegray.gif	stop	0.5	m	1.0	0.41774892806999997	None	0.0	0.0008559226989750001	0.5149400234220001	0.8153309822079999	1716.19446301																											0.3	0.25																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
445				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	0.0	18.0	1.0																															1716.19497299	go	crossgreen.gif	go	0.5	m	1.0	0.6175158023830001	None	0.0	0.0012691020965599998	0.5149738788600001		1719.1976459000002																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
446				m	0.0	200.0																											0.0	0.0	0.0	0.0	9.0	1.0	19.0	1.0																															1719.19811893	stop	squareblue.gif	stop	1.0	None	0.0		None	0.0	0.00135803222656	0.514810085297	0.765743970871	1722.20136094																											0.25	0.3																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
447				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	0.0	20.0	0.0																															1722.20188689	go	linecyan.gif	go	1.0	z	1.0	0.517703056335	None	0.0	0.00128102302551	0.514587163925		1725.20434284																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
448				z	0.0	-200.0																											0.0	0.0	0.0	0.0	10.0	1.0	21.0	0.0																															1725.20480299	stop	diamondyellow.gif	stop	4.0	None	0.0		None	0.0	0.00130200386047	0.515125989914	0.9160220623019999	1728.20748186																											0.4	0.45																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
449				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0																															1728.20797586	go	invertedtrianglewhite.gif	go	2.0	z	1.0	0.801435947418	None	0.0	0.0013289451599100002	0.5152139663699999		1731.21109486																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
450				z	0.0	-200.0																											0.0	0.0	0.0	0.0	11.0	1.0	23.0	0.0																															1731.21155787	go	circlegray.gif	stop	0.5	z	1.0	0.7511360645290001	None	0.0	0.00131011009216	0.515194177628		1734.2150600000002																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
451				m	0.0	200.0																											0.0	0.0	0.0	0.0	12.0	0.0	24.0	1.0																															1734.215523	go	crossgreen.gif	go	0.5	m	1.0	0.701190948486	None	0.0	0.0012888908386199998	0.514419794083		1737.21779585																											-1.0	-1.0																						2015_Jul_07_0953	60.1413233	LearningTask	1	80	
