	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
77	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.41737794876100004	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.85	0.514628887177	0.0008959770202639998	0.41737794876100004	1.0	w	482.60427713400003																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
78	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	0.0																													w	1.0	0.38438796997100005	None	0.0	4.0	diamondwhite.gif	go																								3.97	0.514349937439	0.000900030136108	0.38438796997100005	1.0	w	485.60794615699996																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
79	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	2.0																													s	1.0	0.33407402038600004	None	0.0	2.0	hexagonorange.gif	stop																								1.78	0.514315843582	0.0009469985961910001	0.33407402038600004	1.0	s	488.611274958																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
80	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	0.0																													w	1.0	0.384714841843	None	0.0	1.0	circleblue.gif	go																								1.16	0.514124155045	0.000900983810425	0.384714841843	1.0	w	491.614494085																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
81	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	0.0																													w	1.0	0.31758093833900003	None	0.0	0.5	squaremagenta.gif	go																								0.33	0.514277935028	0.000907897949219	0.31758093833900003	1.0	w	494.617872																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
82	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.35079908371	None	0.0	2.0	hexagonorange.gif	stop																								2.05	0.514178991318	0.000907897949219	0.35079908371	1.0	q	497.62134099																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
83	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	3.0																													a	1.0	0.351248979568	None	0.0	4.0	diamondwhite.gif	go																								3.83	0.5140318870539999	0.000898838043213	0.351248979568	1.0	a	500.62459898																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
84	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.367447137833	None	0.0	4.0	diamondwhite.gif	go																								3.95	0.514335870743	0.0009148120880130001	0.367447137833	1.0	a	503.62850809099996																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
85	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	3.0																													a	1.0	0.3342461586	None	0.0	4.0	diamondwhite.gif	go																								4.07	0.5132548809049999	0.0009109973907470001	0.3342461586	1.0	a	506.631462097																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
86	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.367521047592	None	0.0	2.0	lineyellow.gif	go																								1.97	0.514184951782	0.000900030136108	0.367521047592	1.0	a	509.634595156																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
87	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	0.0																													w	1.0	0.43417501449600004	None	0.0	2.0	hexagonorange.gif	stop																								0.0	0.514550924301	0.00104999542236	0.43417501449600004	1.0	w	512.637951136																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
88	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	0.0																													w	1.0	0.36740899085999995	None	0.0	2.0	lineyellow.gif	go																								2.08	0.514400005341	0.0008919239044189998	0.36740899085999995	1.0	w	515.641232014																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
89	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.367474079132	None	0.0	2.0	hexagonorange.gif	stop																								1.95	0.514678955078	0.0011210441589400001	0.367474079132	1.0	w	518.64511013																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
90	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.33412694931	None	0.0	2.0	lineyellow.gif	go																								2.14	0.513622999191	0.000900983810425	0.33412694931	1.0	s	521.648122072																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
91	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	1.0																													q	1.0	0.333877086639	None	0.0	4.0	trianglegray.gif	stop																								0.0	0.514286994934	0.0009200572967529999	0.333877086639	1.0	q	524.651654959																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
92	200.0	s	-200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	0.334122896194	None	0.0	0.5	squaremagenta.gif	go																								0.0	0.514078855515	0.00108289718628	0.334122896194	1.0	s	527.654843092																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
93	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	0.40055513382	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.94	0.51448392868	0.000903844833374	0.40055513382	1.0	a	530.658467054																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
94	200.0	w	200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	0.0																													w	1.0	0.33396387100200003	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.0	0.514058113098	0.0009100437164310001	0.33396387100200003	1.0	w	533.6619710919999																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
95	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	0.350543022156	None	0.0	2.0	lineyellow.gif	go																								2.2	0.513369083405	0.000921964645386	0.350543022156	1.0	a	536.664868116																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
96	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	3.0																													a	1.0	0.46760892868	None	0.0	4.0	trianglegray.gif	stop																								4.1	0.514224052429	0.00088906288147	0.46760892868	1.0	a	539.66813612																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
97	-200.0	q	200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.35084104538000005	None	0.0	1.0	invertedtrianglegreen.gif	stop																								1.15	0.514476060867	0.0008931159973139998	0.35084104538000005	1.0	q	542.67211318																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
98	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.383983135223	None	0.0	2.0	hexagonorange.gif	stop																								0.0	0.513886928558	0.00089693069458	0.383983135223	1.0	a	545.675109148																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
99	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	0.0																													w	1.0	0.35088300705	None	0.0	0.5	squaremagenta.gif	go																								0.6	0.514128923416	0.00088095664978	0.35088300705	1.0	w	548.678544998																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
100	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	0.350739955902	None	0.0	4.0	diamondwhite.gif	go																								3.99	0.513992786407	0.000921964645386	0.350739955902	1.0	s	551.6822311880001																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
101	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	0.0																													w	1.0	0.317424058914	None	0.0	0.5	crosscyan.gif	stop																								0.29	0.51363992691	0.0009169578552250001	0.317424058914	1.0	w	554.684976101																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
102	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	3.0																													a	1.0	0.384238958359	None	0.0	2.0	lineyellow.gif	go																								0.0	0.514075040817	0.0010888576507599999	0.384238958359	1.0	a	557.6883151530001																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
103	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.31773614883400003	None	0.0	2.0	lineyellow.gif	go																								0.0	0.514235019684	0.00096607208252	0.31773614883400003	1.0	w	560.692087173																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
104	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	1.0																													q	1.0	0.317591190338	None	0.0	2.0	lineyellow.gif	go																								1.89	0.513833045959	0.0009181499481200001	0.317591190338	1.0	q	563.6953451630001																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
105	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	1.0																													q	1.0	0.334228992462	None	0.0	1.0	circleblue.gif	go																								0.0	0.513984918594	0.0011999607086199998	0.334228992462	1.0	q	566.698548079																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
106	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	0.0																													w	1.0	0.41789317131	None	0.0	0.5	squaremagenta.gif	go																								0.65	0.513970136642	0.0009372234344480001	0.41789317131	1.0	w	569.70173502																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
107	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	2.0																													s	1.0	0.333979845047	None	0.0	4.0	diamondwhite.gif	go																								4.21	0.5142760276789999	0.000900983810425	0.333979845047	1.0	s	572.705101967																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
108	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	3.0																													a	1.0	0.367615938187	None	0.0	4.0	trianglegray.gif	stop																								3.96	0.5141041278840001	0.000962018966675	0.367615938187	1.0	a	575.708400011																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
109	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	3.0																													a	1.0	0.384613037109	None	0.0	2.0	lineyellow.gif	go																								1.84	0.5144739151	0.000931024551392	0.384613037109	1.0	a	578.711596012																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
110	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.367392063141	None	0.0	4.0	diamondwhite.gif	go																								3.76	0.514428138733	0.000998973846436	0.367392063141	1.0	q	581.715492964																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
111	200.0	s	-200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.35117197036700004	None	0.0	4.0	trianglegray.gif	stop																								3.93	0.513531923294	0.0008978843688960001	0.35117197036700004	1.0	s	584.7185671330001																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
112	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.367829084396	None	0.0	1.0	circleblue.gif	go																								0.79	0.514236927032	0.000900983810425	0.367829084396	1.0	w	587.7218701840001																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
113	-200.0	q	200.0																	0.0	0.0	0.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	0.41751694679300005	None	0.0	0.5	crosscyan.gif	stop																								0.35	0.514315128326	0.00092601776123	0.41751694679300005	1.0	q	590.7254450319999																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
114	-200.0	q	200.0																	0.0	0.0	0.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	0.36748480796800004	None	0.0	0.5	squaremagenta.gif	go																								0.0	0.513789176941	0.0009169578552250001	0.36748480796800004	1.0	q	593.728790045																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
115	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	0.0	92.0	0.0																													w	1.0	0.35038208961499995	None	0.0	0.5	crosscyan.gif	stop																								0.58	0.514054059982	0.000892162322998	0.35038208961499995	1.0	w	596.7319810390001																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
116	200.0	s	-200.0																	0.0	0.0	0.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	0.451273918152	None	0.0	0.5	crosscyan.gif	stop																								0.66	0.513986110687	0.0009400844573969999	0.451273918152	1.0	s	599.735753059																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
117	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	0.317315101624	None	0.0	4.0	diamondwhite.gif	go																								0.0	0.513628005981	0.0009150505065920001	0.317315101624	1.0	w	602.73865819																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
118	-200.0	q	200.0																	0.0	0.0	0.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	0.30070495605500003	None	0.0	2.0	lineyellow.gif	go																								1.88	0.51433300972	0.000938892364502	0.30070495605500003	1.0	q	605.741914034																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
119	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	0.28392219543499997	None	0.0	4.0	diamondwhite.gif	go																								4.15	0.514610052109	0.0009851455688480002	0.28392219543499997	1.0	q	608.745530128																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
120	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	1.0	97.0	2.0																													s	1.0	0.350807905197	None	0.0	4.0	trianglegray.gif	stop																								3.75	0.514179944992	0.0009059906005860001	0.350807905197	1.0	s	611.748857975																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
121	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.300518035889	None	0.0	2.0	lineyellow.gif	go																								2.11	0.514243841171	0.00105690956116	0.300518035889	1.0	q	614.752732992																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
122	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	3.0	99.0	2.0																													s	1.0	0.300776004791	None	0.0	2.0	hexagonorange.gif	stop																								1.81	0.513516902924	0.000923871994019	0.300776004791	1.0	s	617.755510092																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
123																				0.0	0.0	0.0	0.0																																																																							9.0	3.61717391014																																2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
124	-200.0	q	200.0																	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	0.417459964752	None	0.0	0.5	squaremagenta.gif	go																								0.29	0.509168148041	0.0009140968322749999	0.417459964752	1.0	q	624.697007179																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
125	-200.0	q	200.0																	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0																													q	1.0	0.351068973541	None	0.0	2.0	hexagonorange.gif	stop																								1.99	0.5139930248260001	0.0009210109710689999	0.351068973541	1.0	q	627.700129986																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
126	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	0.38464403152500004	None	0.0	2.0	hexagonorange.gif	stop																								1.98	0.5140960216520001	0.000903844833374	0.38464403152500004	1.0	a	630.7035501																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
127	200.0	w	200.0																	1.0	0.0	1.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	0.333385944366	None	0.0	2.0	hexagonorange.gif	stop																								2.05	0.514077186584	0.0009641647338869999	0.333385944366	1.0	w	633.706890106																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
128	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	1.0	0.0	4.0	3.0																													a	1.0	0.301354885101	None	0.0	0.5	squaremagenta.gif	go																								0.66	0.513849973679	0.0008950233459470001	0.301354885101	1.0	a	636.709917068																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
129	-200.0	q	200.0																	1.0	0.0	1.0	0.0	1.0	1.0	5.0	1.0																													q	1.0	0.317407131195	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.78	0.514295101166	0.00115299224854	0.317407131195	1.0	q	639.713574171																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
