	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
77	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.300614833832	w	1.0	2.0	squareblue.gif	stop								0.541531085968																	1.81	0.513644218445	0.000927209854126	0.300614833832	1.0	w	427.38617992400003																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
78	-200.0	q	200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	0.31727790832499997	None	0.0	0.5	circleorange.gif	go																									0.49	0.51420378685	0.000908851623535	0.317277908325	1.0	q	430.389545918																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
79	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	0.0																													w	1.0	0.317144155502	None	0.0	1.0	diamondgray.gif	go																									1.09	0.514611005783	0.00102710723877	0.317144155502	1.0	w	433.393074989																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
80	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	0.350786924362	None	0.0	4.0	crossmagenta.gif	stop																									0.0	0.514033794403	0.0009119510650630002	0.350786924362	1.0	s	436.39617800699995																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
81	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	0.400676012039	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.41	0.514498949051	0.0009100437164310001	0.400676012039	1.0	s	439.399484873																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
82	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	3.0																													a	1.0	0.400486946106	None	0.0	0.5	circleorange.gif	go																									0.0	0.5145931243899999	0.0009319782257080001	0.400486946106	1.0	a	442.40305805199995																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
83	200.0	w	200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	0.283562898636	None	0.0	1.0	hexagonwhite.gif	stop																									0.9	0.514596939087	0.000907897949219	0.283562898636	1.0	w	445.406358004																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
84	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.31735801696800003	None	0.0	0.5	circleorange.gif	go																									0.61	0.51461315155	0.0010840892791700002	0.317358016968	1.0	q	448.40996789900004																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
85	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.417759180069	None	0.0	2.0	linegreen.gif	go																									2.1	0.513685941696	0.0013680458068800001	0.417759180069	1.0	q	451.413053036																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
86	200.0	w	200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	0.0																													w	1.0	0.26777195930500003	None	0.0	2.0	squareblue.gif	stop																									1.84	0.51434803009	0.0008940696716310001	0.267771959305	1.0	w	454.416409016																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
87	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	0.0																													w	1.0	0.334070920944	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.51420712471	0.0009591579437260001	0.150822877884	0.0	q	457.419781923	1.04	0.5155701637269999	0.0009820461273189998	0.334070920944	1.0	w	460.423501015																										2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
88	-200.0	q	200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.384401082993	None	0.0	0.5	circleorange.gif	go																									0.0	0.513772964478	0.0008940696716310001	0.384401082993	1.0	q	463.426621914																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
89	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	2.0																													s	1.0	0.36742901802100003	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.64	0.51390004158	0.0009291172027589999	0.367429018021	1.0	s	466.430155993																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
90	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.351366996765	None	0.0	1.0	hexagonwhite.gif	stop																									0.88	0.514242172241	0.000907182693481	0.351366996765	1.0	s	469.433218002																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
91	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	0.417650938034	None	0.0	1.0	diamondgray.gif	go																									0.91	0.5143709182739999	0.000890016555786	0.417650938034	1.0	a	472.437229872																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
92	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	1.0																													q	1.0	0.45080113410899997	None	0.0	2.0	linegreen.gif	go																									1.94	0.513650894165	0.000913858413696	0.450801134109	1.0	q	475.44012808800005																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
93	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	0.467514038086	None	0.0	2.0	squareblue.gif	stop																									2.04	0.5142331123349999	0.00088095664978	0.467514038086	1.0	a	478.443492889																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
94	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	3.0																													a	1.0	0.384382009506	None	0.0	4.0	crossmagenta.gif	stop																									3.9	0.514187812805	0.0009398460388180001	0.384382009506	1.0	a	481.447156906																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
95	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	0.43366193771399997	None	0.0	2.0	linegreen.gif	go																									1.95	0.51398396492	0.0008878707885739998	0.433661937714	1.0	a	484.450141907																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
96	200.0	w	200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	0.384636878967	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.53	0.514349937439	0.0009601116180419999	0.384636878967	1.0	w	487.453361034																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
97	200.0	s	-200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	2.0																													s	1.0	0.40076208114600004	None	0.0	4.0	crossmagenta.gif	stop																									0.0	0.5145030021670001	0.000946044921875	0.400762081146	1.0	s	490.456844091																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
98	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.38456010818499997	None	0.0	2.0	squareblue.gif	stop																									2.11	0.514470100403	0.00088906288147	0.384560108185	1.0	a	493.460265875																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
99	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	3.0																													a	1.0	0.467333078384	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.35	0.5143940448759999	0.0009891986846919999	0.467333078384	1.0	a	496.463847876																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
100	-200.0	q	200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	0.417059183121	q	1.0	2.0	linegreen.gif	go								0.925551891327																	2.13	0.514358997345	0.000888109207153	0.417059183121	1.0	q	499.467072964																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
101	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	0.0																													w	1.0	0.367442846298	None	0.0	2.0	linegreen.gif	go																									0.0	0.514511108398	0.000900983810425	0.4342648983	0.0	s	502.47057104099997	1.98	0.515175104141	0.0011789798736600002	0.367442846298	1.0	w	505.47388696699994																										2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
102	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	0.40108489990199997	None	0.0	1.0	diamondgray.gif	go																									1.13	0.514193058014	0.00126504898071	0.401084899902	1.0	s	508.47715091699996																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
103	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	3.0																													a	1.0	0.434320926666	None	0.0	4.0	triangleyellow.gif	go																									4.2	0.514511108398	0.0013461112976099999	0.434320926666	1.0	a	511.480974913																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
104	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	0.3841381073	None	0.0	4.0	crossmagenta.gif	stop																									4.15	0.513675928116	0.0009069442749019998	0.3841381073	1.0	a	514.484266043																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
105	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	3.0																													a	1.0	0.384531021118	None	0.0	2.0	linegreen.gif	go																									2.11	0.513731002808	0.0010681152343800001	0.384531021118	1.0	a	517.487351894																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
106	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	0.0																													w	1.0	0.400956869125	None	0.0	4.0	triangleyellow.gif	go																									3.95	0.514215946198	0.0008938312530519999	0.400956869125	1.0	w	520.491136074																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
107	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	2.0																													s	1.0	0.38417506218	None	0.0	0.5	circleorange.gif	go																									0.74	0.513596057892	0.0009350776672360002	0.38417506218	1.0	s	523.494076014																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
108	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	0.36819314956699994	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.64	0.514312982559	0.000902891159058	0.368193149567	1.0	s	526.497396946																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
109	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	0.0																													w	1.0	0.350651025772	None	0.0	1.0	diamondgray.gif	go																									0.87	0.514588832855	0.00095796585083	0.350651025772	1.0	w	529.500907898																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
110	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	2.0																													s	1.0	0.35107588768	None	0.0	0.5	circleorange.gif	go																									0.4	0.5142509937290001	0.000900983810425	0.35107588768	1.0	s	532.504190922																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
111	200.0	s	-200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.350735902786	q	0.0	0.5	invertedtrianglecyan.gif	stop								0.458541870117																	0.68	0.51428103447	0.00106406211853	0.350735902786	1.0	s	535.507276058																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
112	200.0	s	-200.0																	0.0	0.0	0.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	0.351400136948	None	0.0	1.0	diamondgray.gif	go																									1.22	0.5143098831180001	0.000942945480347	0.351400136948	1.0	s	538.510957956																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
113	-200.0	q	200.0																	0.0	0.0	0.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	0.418081998825	None	0.0	2.0	linegreen.gif	go																									1.76	0.514287948608	0.0009119510650630002	0.418081998825	1.0	q	541.514275074																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
114	200.0	s	-200.0																	0.0	0.0	0.0	0.0	22.0	3.0	91.0	2.0																													s	1.0	0.351136922836	None	0.0	4.0	crossmagenta.gif	stop																									3.79	0.5140299797060001	0.0009541511535639998	0.351136922836	1.0	s	544.517731905																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
115	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	0.0	92.0	0.0																													w	1.0	0.351480007172	None	0.0	2.0	squareblue.gif	stop																									2.0	0.513924121857	0.0008931159973139998	0.351480007172	1.0	w	547.520915985																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
116	200.0	s	-200.0																	0.0	0.0	0.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	0.367650032043	None	0.0	4.0	triangleyellow.gif	go																									3.91	0.514397144318	0.0009360313415529999	0.367650032043	1.0	s	550.524568081																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
117	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	0.367038965225	None	0.0	0.5	circleorange.gif	go																									0.55	0.514280796051	0.0009398460388180001	0.367038965225	1.0	w	553.527819872																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
118	-200.0	q	200.0																	0.0	0.0	0.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	0.384117841721	None	0.0	4.0	triangleyellow.gif	go																									4.24	0.514137029648	0.000898838043213	0.384117841721	1.0	q	556.531419992																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
119	200.0	w	200.0																	0.0	0.0	0.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	0.3010430336	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.0	0.51358795166	0.000951051712036	0.3010430336	1.0	w	559.534872055																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
120	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.350641965866	None	0.0	2.0	squareblue.gif	stop																									0.0	0.513906955719	0.0028870105743400002	0.367433071136	0.0	s	562.538019896	2.04	0.515440940857	0.0009520053863530001	0.350641965866	1.0	a	565.5413470269999																										2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
121	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.400532007217	None	0.0	4.0	triangleyellow.gif	go																									4.21	0.514582872391	0.00104904174805	0.400532007217	1.0	q	568.545001984																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
122	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	3.0	99.0	2.0																													s	1.0	0.36747694015500004	None	0.0	2.0	squareblue.gif	stop																									2.19	0.513967990875	0.0009059906005860001	0.367476940155	1.0	s	571.548017025																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
123																				0.0	0.0	0.0	0.0																																																																															9.0	23.4643437862																								2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
124	-200.0	q	200.0																	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	0.467876911163	None	0.0	1.0	hexagonwhite.gif	stop																									1.21	0.509400129318	0.000942945480347	0.467876911163	1.0	q	598.462172985																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
125	-200.0	q	200.0																	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0																													q	1.0	0.38442301750200003	None	0.0	4.0	crossmagenta.gif	stop																									0.0	0.51368689537	0.000917911529541	0.384423017502	1.0	q	601.4652030469999																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
126	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	0.41796302795400003	None	0.0	1.0	diamondgray.gif	go																									1.1	0.514012813568	0.000918865203857	0.417963027954	1.0	a	604.468379021																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
127	-200.0	q	200.0																	1.0	0.0	1.0	0.0	0.0	3.0	3.0	1.0																													q	1.0	0.384207010269	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.49	0.514297962189	0.00089693069458	0.384207010269	1.0	q	607.4716749190001																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
128	-200.0	q	200.0																	1.0	0.0	1.0	0.0	1.0	0.0	4.0	1.0																													q	1.0	0.384349107742	None	0.0	0.5	circleorange.gif	go																									0.67	0.514345884323	0.0009129047393799999	0.384349107742	1.0	q	610.475414991																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
129	200.0	s	-200.0																	1.0	0.0	1.0	0.0	1.0	1.0	5.0	2.0																													s	1.0	0.38398289680500003	w	0.0	4.0	crossmagenta.gif	stop								0.808222055435																	3.89	0.513994932175	0.0008950233459470001	0.383982896805	1.0	s	613.478430986																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
