xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,feedbackResp.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.284322023392,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514425992966,0.0112631320953,0.284322023392,1,a,1450.85875201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334127902985,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514070034027,0.00091814994812,0.334127902985,1,q,1453.86220598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401328802109,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.513876199722,0.000992059707642,0.401328802109,1,q,1456.86552191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367373943329,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514420032501,0.00087308883667,0.367373943329,1,w,1459.86886001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300719022751,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514380931854,0.00113797187805,0.300719022751,1,a,1462.87216282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36745095253,None,0,0.5,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.514070987701,0.000905990600586,0.36745095253,1,w,1465.87552404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,2,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.383997917175,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514380931854,0.014200925827,0.383997917175,1,w,1468.87901783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.40106678009,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514276981354,0.000867128372192,0.40106678009,1,s,1471.88264894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367506027222,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.513861894608,0.000890970230103,0.367506027222,1,s,1474.88585687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.418205976486,None,0,1.0,invertedtrianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.513881921768,0.000873804092407,0.418205976486,1,s,1477.88922095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350679159164,None,0,0.5,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.514366865158,0.0536060333252,0.350679159164,1,a,1480.89251184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.36754488945,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.514189004898,0.00747108459473,0.36754488945,1,s,1483.89556789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40133023262,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514319896698,0.000882863998413,0.40133023262,1,w,1486.89898705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367525100708,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514444828033,0.000865936279297,0.367525100708,1,a,1489.90250087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350543022156,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514448881149,0.00119495391846,0.350543022156,1,s,1492.90629888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,4,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384978055954,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,0.51357793808,0.000933885574341,0.384978055954,1,w,1495.90914702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,3,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384102106094,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.514477968216,0.000876903533936,0.384102106094,1,s,1498.91243792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350880861282,None,0,1.0,circleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514049053192,0.00091290473938,[],0,None,1501.91592884,0,0.515259027481,0.00110793113708,0.350880861282,1,w,1504.91947103,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367057085037,None,0,2.0,linegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.514353990555,0.000868082046509,0.367057085037,1,w,1507.92269301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333753824234,None,0,4.0,crossblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514425039291,0.0443110466003,0.333753824234,1,w,1510.92601395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,5,3,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367844820023,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514024019241,0.000909090042114,0.334551095963,0,a,1513.92927694,1.84,0.515498876572,0.000938892364502,0.367844820023,1,q,1516.93271804,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417517900467,None,0,4.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514187097549,0.000872135162354,0.417517900467,1,a,1519.93649483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
