xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401238918304,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514051914215,0.00094199180603,0.401238918304,1,a,370.321985006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401043891907,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.514236927032,0.00089693069458,0.401043891907,1,q,373.325291872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350939035416,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.514446020126,0.00090503692627,0.350939035416,1,q,376.328809023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400661945343,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.51433300972,0.000948905944824,0.400661945343,1,a,379.332256079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350941181183,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.514142990112,0.000900983810425,0.350941181183,1,w,382.335408926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350728988647,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.514364004135,0.000923156738281,0.350728988647,1,a,385.339238882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334271907806,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.513788938522,0.000895977020264,0.334271907806,1,s,388.342451096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350535154343,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.514167070389,0.000899076461792,0.350535154343,1,w,391.345546007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.368076086044,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514099836349,0.000966787338257,0.368076086044,1,s,394.349238873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300868034363,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.513834953308,0.000922918319702,0.300868034363,1,q,397.35227704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417541027069,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514322042465,0.00110006332397,0.417541027069,1,a,400.356112957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417676925659,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.513752937317,0.000919103622437,0.417676925659,1,q,403.359123945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317342042923,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.514307022095,0.000931024551392,0.317342042923,1,w,406.362385035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.316890954971,w,1,1.0,diamondgray.gif,go,,,,,,,,0.591385126114,,,,,,,,,,,,,,,,,1.18,0.514762163162,0.000969171524048,0.316890954971,1,w,409.365794897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384443044662,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514363050461,0.000896215438843,0.384443044662,1,a,412.369126081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384293079376,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.51428604126,0.000899076461792,0.384293079376,1,q,415.372713089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417701005936,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,2.04,0.513653039932,0.000936985015869,0.417701005936,1,a,418.376224041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417928934097,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.513576030731,0.00109314918518,0.417928934097,1,s,421.379287004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.366955041885,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514394044876,0.000903129577637,0.366955041885,1,q,424.383146048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300614833832,w,1,2.0,squareblue.gif,stop,,,,,,,,0.541531085968,,,,,,,,,,,,,,,,,1.81,0.513644218445,0.000927209854126,0.300614833832,1,w,427.386179924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317277908325,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.51420378685,0.000908851623535,0.317277908325,1,q,430.389545918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317144155502,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.514611005783,0.00102710723877,0.317144155502,1,w,433.393074989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350786924362,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514033794403,0.000911951065063,0.350786924362,1,s,436.396178007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400676012039,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514498949051,0.000910043716431,0.400676012039,1,s,439.399484873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400486946106,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51459312439,0.000931978225708,0.400486946106,1,a,442.403058052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.283562898636,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.514596939087,0.000907897949219,0.283562898636,1,w,445.406358004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317358016968,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.51461315155,0.00108408927917,0.317358016968,1,q,448.409967899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417759180069,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.513685941696,0.00136804580688,0.417759180069,1,q,451.413053036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.267771959305,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.51434803009,0.000894069671631,0.267771959305,1,w,454.416409016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334070920944,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51420712471,0.000959157943726,0.150822877884,0,q,457.419781923,1.04,0.515570163727,0.000982046127319,0.334070920944,1,w,460.423501015,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384401082993,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513772964478,0.000894069671631,0.384401082993,1,q,463.426621914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367429018021,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.51390004158,0.000929117202759,0.367429018021,1,s,466.430155993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351366996765,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514242172241,0.000907182693481,0.351366996765,1,s,469.433218002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417650938034,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.514370918274,0.000890016555786,0.417650938034,1,a,472.437229872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450801134109,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.94,0.513650894165,0.000913858413696,0.450801134109,1,q,475.440128088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467514038086,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,2.04,0.514233112335,0.00088095664978,0.467514038086,1,a,478.443492889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384382009506,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514187812805,0.000939846038818,0.384382009506,1,a,481.447156906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.433661937714,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.51398396492,0.000887870788574,0.433661937714,1,a,484.450141907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384636878967,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.514349937439,0.000960111618042,0.384636878967,1,w,487.453361034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400762081146,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514503002167,0.000946044921875,0.400762081146,1,s,490.456844091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384560108185,None,0,2.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,2.11,0.514470100403,0.00088906288147,0.384560108185,1,a,493.460265875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467333078384,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.514394044876,0.000989198684692,0.467333078384,1,a,496.463847876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417059183121,q,1,2.0,linegreen.gif,go,,,,,,,,0.925551891327,,,,,,,,,,,,,,,,,2.13,0.514358997345,0.000888109207153,0.417059183121,1,q,499.467072964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367442846298,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514511108398,0.000900983810425,0.4342648983,0,s,502.470571041,1.98,0.515175104141,0.00117897987366,0.367442846298,1,w,505.473886967,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401084899902,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.514193058014,0.00126504898071,0.401084899902,1,s,508.477150917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434320926666,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514511108398,0.00134611129761,0.434320926666,1,a,511.480974913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3841381073,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.513675928116,0.000906944274902,0.3841381073,1,a,514.484266043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384531021118,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,2.11,0.513731002808,0.00106811523438,0.384531021118,1,a,517.487351894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400956869125,None,0,4.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514215946198,0.000893831253052,0.400956869125,1,w,520.491136074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.38417506218,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.513596057892,0.000935077667236,0.38417506218,1,s,523.494076014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.368193149567,None,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.514312982559,0.000902891159058,0.368193149567,1,s,526.497396946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350651025772,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.514588832855,0.00095796585083,0.350651025772,1,w,529.500907898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.35107588768,None,0,0.5,circleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514250993729,0.000900983810425,0.35107588768,1,s,532.504190922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350735902786,q,0,0.5,invertedtrianglecyan.gif,stop,,,,,,,,0.458541870117,,,,,,,,,,,,,,,,,0.68,0.51428103447,0.00106406211853,0.350735902786,1,s,535.507276058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351400136948,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514309883118,0.000942945480347,0.351400136948,1,s,538.510957956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.418081998825,None,0,2.0,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.514287948608,0.000911951065063,0.418081998825,1,q,541.514275074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351136922836,None,0,4.0,crossmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.514029979706,0.000954151153564,0.351136922836,1,s,544.517731905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
