xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334555864334,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.514052867889,0.000918865203857,0.334555864334,1,q,396.944143057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317348003387,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.514370918274,0.000910997390747,0.317348003387,1,q,399.94780302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467667102814,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.513474941254,0.000930070877075,0.467667102814,1,a,402.95107913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333914995193,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.14,0.514203071594,0.00134491920471,0.333914995193,1,a,405.954256058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367337942123,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.514433860779,0.000903844833374,0.367337942123,1,q,408.957479954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334036111832,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.513942956924,0.000916957855225,0.334036111832,1,a,411.961266041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350691080093,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514086961746,0.00089693069458,0.350691080093,1,w,414.964972973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383955001831,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.513576030731,0.000998020172119,0.383955001831,1,s,417.96835494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384565830231,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.513769865036,0.000917911529541,0.384565830231,1,w,420.971384048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417773008347,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514215946198,0.000900030136108,0.417773008347,1,s,423.974560022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367215871811,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.514366149902,0.000923156738281,0.367215871811,1,a,426.978168011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384294033051,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514302015305,0.000890970230103,0.384294033051,1,q,429.981246948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284231901169,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.514117002487,0.00101685523987,0.284231901169,1,q,432.984860897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317358016968,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.51403093338,0.000951051712036,0.317358016968,1,q,435.988068104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350914001465,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514544010162,0.000899791717529,0.350914001465,1,q,438.991396904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367593050003,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.514055967331,0.00103092193604,0.367593050003,1,s,441.995127916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383905887604,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.514209032059,0.000897884368896,0.383905887604,1,a,444.998157978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367391109467,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.19,0.51441192627,0.000890970230103,0.367391109467,1,q,448.001574993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334103107452,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.514127969742,0.00092887878418,0.334103107452,1,a,451.005064964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.46764087677,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.514095067978,0.000890970230103,0.46764087677,1,q,454.00830698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334082126617,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.51433300972,0.000916004180908,0.334082126617,1,w,457.011966944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434652090073,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.514055013657,0.000907182693481,0.434652090073,1,q,460.015160084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384510993958,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514359951019,0.00096607208252,0.384510993958,1,s,463.018525124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367370843887,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514433860779,0.000901937484741,0.367370843887,1,a,466.021907091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401128053665,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.514221906662,0.00089693069458,0.401128053665,1,s,469.025224924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367493867874,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514328956604,0.00095009803772,0.367493867874,1,w,472.028712988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384665966034,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514032125473,0.000961065292358,0.384665966034,1,s,475.031989098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417562961578,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514376878738,0.000923871994019,0.417562961578,1,w,478.035723925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417117118835,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514065980911,0.000976085662842,0.417117118835,1,q,481.03874898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417823076248,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.514022827148,0.000917911529541,0.417823076248,1,q,484.04212904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417649030685,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514362096786,0.000900983810425,0.417649030685,1,s,487.04538393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334593057632,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514118909836,0.000930786132812,0.334593057632,1,w,490.048906088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417366981506,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514419078827,0.000898122787476,0.417366981506,1,q,493.052163124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367570161819,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.514575958252,0.000900983810425,0.367570161819,1,w,496.056138992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.30140209198,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.513450860977,0.000942945480347,0.30140209198,1,w,499.059256077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417742013931,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514001846313,0.000898838043213,0.417742013931,1,a,502.06249404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317437887192,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514132976532,0.000911951065063,0.317437887192,1,w,505.066150904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384314060211,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.513844966888,0.000895023345947,0.384314060211,1,s,508.069207907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367384195328,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514360904694,0.000935077667236,0.367384195328,1,w,511.072520018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401480913162,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514390945435,0.000946044921875,0.401480913162,1,a,514.076416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400465011597,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.514125823975,0.000897884368896,0.400465011597,1,q,517.079375029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367472887039,None,0,2.0,triangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.514332056046,0.00105905532837,0.367472887039,1,a,520.082999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367463111877,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.513736963272,0.000936031341553,0.367463111877,1,w,523.086077929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,0,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.551472187042,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514342069626,0.000896215438843,0.551472187042,1,s,526.089394093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.617505073547,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.514029026031,0.000952005386353,0.617505073547,1,a,529.092766047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334713935852,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514021158218,0.000897169113159,0.334713935852,1,s,532.096100092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.584456205368,None,0,2.0,diamondmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.514518976212,0.000894069671631,0.584456205368,1,w,535.099534988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.29498386383,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384142875671,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.509726047516,0.000979900360107,0.384142875671,1,w,543.84346509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333945989609,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51368689537,0.00089693069458,0.333945989609,1,w,546.846326113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367414951324,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513813018799,0.000958919525146,0.367414951324,1,s,549.849462032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367681026459,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.51437497139,0.000900030136108,0.367681026459,1,w,552.852689981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334435939789,None,0,0.5,linewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.514271974564,0.000897884368896,0.334435939789,1,w,555.856914997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367269039154,None,0,1.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.513889074326,0.000900030136108,0.367269039154,1,a,558.859683037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334331035614,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.514260053635,0.000969886779785,0.334331035614,1,q,561.862972021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383977890015,None,0,0.5,hexagonyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514542818069,0.000894784927368,0.383977890015,1,a,564.866404057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,2,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334138870239,None,0,1.0,circlegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514366865158,0.000904083251953,0.334138870239,1,a,567.86963892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
