xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362.38400817,go,invertedtrianglegreen.gif,go,1.0,z,1,0.667523145676,None,0,0.00092887878418,0.515023946762,,3365.3866241,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3365.387079,go,hexagonorange.gif,go,2.0,z,1,0.617994070053,None,0,0.00093412399292,0.515101194382,,3368.3899672,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368.39047122,go,diamondgray.gif,go,0.5,m,1,0.534340143204,None,0,0.00092601776123,0.514928102493,,3371.393049,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3398.22853303,go,squareyellow.gif,go,4.0,z,1,0.417876958847,None,0,0.000878810882568,0.509974956512,,3401.22705507,9,25.0842859745,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.22754002,stop,circlewhite.gif,stop,1.0,m,1,0.367803096771,None,0,0.00124907493591,0.514448881149,0.765208005905,3404.23048615,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404.2309401,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.00105690956116,0.514566898346,0.714969873428,3407.23345518,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407.23396206,stop,linecyan.gif,stop,2.0,None,0,,None,0,0.00112295150757,0.515017986298,0.765084981918,3410.2368052,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410.23726416,go,diamondgray.gif,go,0.5,z,1,0.417900085449,None,0,0.000933170318604,0.515130996704,,3413.240098,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413.24055099,go,diamondgray.gif,go,0.5,z,1,0.751313924789,None,0,0.000930070877075,0.51523900032,,3416.24322605,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416.24370718,stop,trianglemagenta.gif,stop,0.5,m,1,0.501204967499,None,0,0.00113081932068,0.515081882477,0.815603971481,3419.24690008,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3419.24735713,go,circlewhite.gif,stop,1.0,z,1,0.868268966675,None,0,0.000938892364502,0.515016794205,,3422.2503171,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422.25077915,go,squareyellow.gif,go,4.0,z,1,0.517256975174,None,0,0.000926971435547,0.515197992325,,3425.25356817,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425.25413609,go,hexagonorange.gif,go,2.0,m,1,0.667847156525,None,0,0.000968933105469,0.514852046967,,3428.25677299,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.25723219,go,invertedtrianglegreen.gif,go,1.0,z,1,0.500797986984,None,0,0.000940084457397,0.515275001526,,3431.26009011,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431.26055002,go,squareyellow.gif,go,4.0,m,1,0.60097193718,None,0,0.00092601776123,0.515115022659,,3434.2639811,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434.26449013,stop,trianglemagenta.gif,stop,0.5,z,1,0.384023189545,None,0,0.000936985015869,0.514710903168,0.714895963669,3437.26685619,,,,,,,,,,,,,,,,,,,,0.2,0.15,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437.26731205,go,diamondgray.gif,go,0.5,m,1,0.701514005661,None,0,0.000952959060669,0.514980077744,,3440.2702601,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440.27071905,go,squareyellow.gif,go,4.0,z,1,0.517632961273,None,0,0.000924825668335,0.515244007111,,3443.27367115,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3443.27413011,stop,trianglemagenta.gif,stop,0.5,m,1,0.467422008514,None,0,0.000927925109863,0.515232086182,0.76510310173,3446.27714205,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446.27764511,go,invertedtrianglegreen.gif,go,1.0,m,1,0.684396982193,None,0,0.000929117202759,0.514818191528,,3449.28076911,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449.28133607,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00102710723877,0.514563083649,0.664932966232,3452.28366518,,,,,,,,,,,,,,,,,,,,0.15,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452.28412104,go,diamondgray.gif,go,0.5,z,1,0.650830030441,None,0,0.000935077667236,0.515608072281,,3455.28742099,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455.28792715,go,invertedtrianglegreen.gif,go,1.0,z,1,0.550946950912,None,0,0.00121688842773,0.514755964279,,3458.29057002,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458.29102707,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.000936031341553,0.514975070953,0.715589046478,3461.29392409,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461.294379,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000929832458496,0.515067815781,0.765535831451,3464.29758,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.29803705,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.000976085662842,0.514178991318,0.714635133743,3467.300699,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467.30115414,go,hexagonorange.gif,go,2.0,z,1,0.651206016541,None,0,0.000957012176514,0.514917135239,,3470.3035121,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.30396509,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.000935077667236,0.515474081039,0.765523195267,3473.307616,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473.30830812,go,invertedtrianglegreen.gif,go,1.0,z,1,0.584234952927,None,0,0.000946998596191,0.514173984528,,3476.31080103,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476.31138706,go,invertedtrianglegreen.gif,go,1.0,m,1,0.467413902283,None,0,0.000972032546997,0.514513015747,,3479.31396508,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479.31442118,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.000935077667236,0.515037059784,0.815094947815,3482.31793308,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.31845212,go,linecyan.gif,stop,2.0,z,1,0.617771148682,None,0,0.000950813293457,0.514359951019,,3485.32062221,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485.32108116,stop,linecyan.gif,stop,2.0,None,0,,None,0,0.000947952270508,0.514951944351,0.865849018097,3488.32386422,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.32432008,stop,trianglemagenta.gif,stop,0.5,None,0,,None,0,0.000930070877075,0.515050888062,0.81555891037,3491.32768011,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.32813501,stop,linecyan.gif,stop,2.0,None,0,,None,0,0.000927925109863,0.514875888824,0.915292978287,3494.33086109,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.33136606,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000937938690186,0.514802932739,0.965262889862,3497.33415508,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.33467722,stop,circlewhite.gif,stop,1.0,m,1,0.667769908905,None,0,0.00098991394043,0.515094995499,1.01584005356,3500.33742404,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.33788919,go,crossblue.gif,stop,4.0,m,1,0.717907905579,None,0,0.000931978225708,0.51500916481,,3503.34098315,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3503.34149504,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.00101089477539,0.514806985855,0.865013837814,3506.34437299,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.91755199,stop,crossblue.gif,stop,4.0,z,1,0.401074886322,None,0,0.000870943069458,0.510601997375,0.910898923874,3540.91644812,9,29.6648919582,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.91692805,stop,trianglemagenta.gif,stop,0.5,None,0,,None,0,0.00092601776123,0.514763832092,0.865424871445,3543.91970015,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543.92015219,stop,trianglemagenta.gif,stop,0.5,m,1,0.61785197258,None,0,0.000943899154663,0.514898061752,0.965597867966,3546.92306018,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546.92356706,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.000946998596191,0.514662981033,0.915359973907,3549.92646313,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549.92691803,stop,linecyan.gif,stop,2.0,None,0,,None,0,0.000927925109863,0.514745950699,0.915218114853,3552.92979407,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552.93024421,go,diamondgray.gif,go,0.5,None,0,,None,0,0.000967979431152,0.515295028687,,3555.93332219,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3555.93385005,stop,circlewhite.gif,stop,1.0,None,0,,None,0,0.000937938690186,0.514355897903,0.964888811111,3558.93631721,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.93676901,go,squareyellow.gif,go,4.0,m,1,0.617130041122,None,0,0.000921964645386,0.515393018723,,3561.93946409,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.939924,go,squareyellow.gif,go,4.0,m,1,0.784494876862,None,0,0.000927925109863,0.515192985535,,3564.94326115,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564.94377398,stop,trianglemagenta.gif,stop,0.5,None,0,,None,0,0.000946998596191,0.51441693306,1.01518583298,3567.94648099,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567.94693899,stop,trianglemagenta.gif,stop,0.5,None,0,,None,0,0.000941038131714,0.515269041061,1.06592988968,3570.94988298,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.95033717,go,squareyellow.gif,go,4.0,m,1,0.7508289814,None,0,0.000921964645386,0.515116930008,,3573.95347905,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573.95395517,stop,circlewhite.gif,stop,1.0,z,1,0.634299039841,None,0,0.000934839248657,0.51482796669,1.11575102806,3576.95650601,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576.95696115,go,diamondgray.gif,go,0.5,z,1,0.767958879471,None,0,0.00113892555237,0.515022039413,,3579.95955801,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.96001315,go,invertedtrianglegreen.gif,go,1.0,m,1,0.634658098221,None,0,0.00123500823975,0.515524864197,,3582.963166,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.96362114,stop,crossblue.gif,stop,4.0,m,1,0.667863130569,None,0,0.000930070877075,0.51508307457,0.965860128403,3585.96683717,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585.96744919,go,squareyellow.gif,go,4.0,z,1,0.884212970734,None,0,0.000996112823486,0.514646053314,,3588.96997809,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588.97043109,go,squareyellow.gif,go,4.0,z,1,0.70107793808,None,0,0.000921964645386,0.515142917633,,3591.9731462,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1324,59.9645442796,LearningTask,1,64,
