xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.517965078354,None,0,4.0,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.513908147812,0.000910043716431,0.517965078354,1,a,1294.2006669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417788982391,None,0,1.0,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.514579057693,0.000921010971069,0.417788982391,1,w,1297.20454288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,2,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434465169907,None,0,2.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.513531923294,0.00092601776123,0.434465169907,1,a,1300.20764494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,3,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334599971771,None,0,1.0,hexagoncyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514025211334,0.000899076461792,0.334599971771,1,w,1303.21083784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.433974027634,None,0,1.0,hexagoncyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.514303922653,0.000929117202759,0.433974027634,1,a,1306.21391296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,21,1,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451689004898,None,0,4.0,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514344930649,0.000890016555786,0.451689004898,1,w,1309.21816707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.600771903992,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.51358795166,0.000881910324097,0.600771903992,1,s,1312.22074294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,3,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484656095505,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.514053106308,0.000887155532837,0.484656095505,1,a,1315.22453284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.568205118179,None,0,4.0,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.51394701004,0.000868082046509,0.568205118179,1,s,1318.22784495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,22,1,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384073972702,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.514324903488,0.00088095664978,0.384073972702,1,q,1321.23123503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,2,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434154987335,None,0,2.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514089107513,0.000992059707642,0.434154987335,1,a,1324.23422885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334228992462,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514667987823,0.000931978225708,0.334228992462,1,w,1327.23837304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400619029999,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.513884067535,0.000874996185303,0.400619029999,1,q,1330.2413919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.601102113724,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.513902902603,0.000933885574341,0.601102113724,1,s,1333.24450684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417184114456,None,0,4.0,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.514580011368,0.000872135162354,0.417184114456,1,a,1336.24783301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,23,3,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351020097733,None,0,2.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.514706850052,0.000869035720825,0.351020097733,1,q,1339.25131893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.40100812912,None,0,2.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513911962509,0.000877141952515,0.48464012146,0,a,1342.25478792,,,1.79,0.515335083008,0.000931024551392,0.40100812912,1,q,1345.25865889,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384334087372,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513351917267,0.000891923904419,0.384334087372,1,q,1348.26176786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,24,2,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40047287941,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.513813018799,0.00089693069458,0.40047287941,1,a,1351.26488805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451169013977,None,0,1.0,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.514158010483,0.000916004180908,0.451169013977,1,w,1354.268332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,60.4236299992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450531005859,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.510668039322,0.000879049301147,0.450531005859,1,a,1418.52467299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36759018898,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.513293981552,0.000870943069458,0.36759018898,1,w,1421.527529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.551356077194,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.514009952545,0.000938892364502,0.551356077194,1,s,1424.53035688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334582805634,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514364957809,0.000897169113159,0.334582805634,1,q,1427.53401995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.584579944611,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51434803009,0.000909090042114,0.584579944611,1,s,1430.53752899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.41796207428,None,0,1.0,hexagoncyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.51388502121,0.000940084457397,0.41796207428,1,a,1433.54096794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350870132446,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.51401591301,0.000924110412598,0.350870132446,1,w,1436.54402494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.601087093353,None,0,2.0,squaremagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51433300972,0.000874042510986,0.601087093353,1,s,1439.54731798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.518137931824,None,0,1.0,hexagoncyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514189004898,0.000921010971069,0.518137931824,1,s,1442.55091691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451596021652,None,0,1.0,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.51421380043,0.000888824462891,0.451596021652,1,a,1445.554492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384231090546,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514311075211,0.00113201141357,0.384231090546,1,w,1448.55773902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.500780105591,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.514055967331,0.00089693069458,0.500780105591,1,s,1451.56099486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,3,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38400888443,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514581918716,0.000876903533936,0.38400888443,1,q,1454.56431484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.568067073822,None,0,1.0,hexagoncyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.513995885849,0.000881910324097,0.568067073822,1,s,1457.56791997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.43425989151,None,0,2.0,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.513954877853,0.000885963439941,0.43425989151,1,a,1460.57094598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.56794500351,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514482021332,0.000874996185303,0.56794500351,1,w,1463.57460284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.568351984024,None,0,1.0,hexagoncyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514038085938,0.000878095626831,0.568351984024,1,a,1466.57805395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,4,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467898130417,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514034986496,0.000887870788574,0.467898130417,1,q,1469.58162689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.550703048706,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.513868093491,0.000976085662842,0.550703048706,1,q,1472.58514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.5509121418,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513714075089,0.000877141952515,0.5509121418,1,a,1475.58809805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367579936981,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.514353990555,0.000874042510986,0.367579936981,1,w,1478.59126806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,5,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317626953125,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.514087915421,0.000976800918579,0.317626953125,1,q,1481.59488702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.501300096512,None,0,0.5,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51404094696,0.000875949859619,0.501300096512,1,q,1484.5984149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,5,3,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.584427833557,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.5143430233,0.000883817672729,0.584427833557,1,s,1487.601928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467068910599,None,0,4.0,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514246940613,0.000892877578735,0.467068910599,1,q,1490.60484886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.550900936127,None,0,1.0,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514672040939,0.000881910324097,0.550900936127,1,s,1493.60835791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
