xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,key_resp_9.rt,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.38466501236,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.513961076736,0.000936031341553,0.38466501236,1,a,948.616422176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350602149963,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.514017820358,0.00099778175354,0.350602149963,1,w,951.619791031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367350101471,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513999938965,0.000988960266113,0.367350101471,1,q,954.623520136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.484451055527,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.513447999954,0.000894069671631,0.484451055527,1,s,957.626563072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.484545946121,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514063835144,0.000886917114258,0.484545946121,1,q,960.629860163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.24923300743,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.684719800949,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.509767055511,0.000887870788574,0.684719800949,1,a,973.594532013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417345046997,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.09,0.514232873917,0.000902891159058,0.417345046997,1,s,976.597741127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417853116989,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.514409065247,0.000898122787476,0.417853116989,1,q,979.600932121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.500895023346,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.99,0.514324903488,0.000980854034424,0.500895023346,1,a,982.604699135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434152841568,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514110803604,0.000897884368896,0.434152841568,1,q,985.607815981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384473085403,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.514407157898,0.000895023345947,0.384473085403,1,s,988.611045122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.433908939362,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.51441192627,0.000967979431152,0.433908939362,1,s,991.614940166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384128093719,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.513240098953,0.00101613998413,0.384128093719,1,q,994.618059158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450935125351,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.514112949371,0.000904083251953,0.450935125351,1,q,997.6214571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.383934020996,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514227867126,0.000921010971069,0.383934020996,1,w,1000.62460113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450833797455,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.514375925064,0.00089693069458,0.450833797455,1,w,1003.62804818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484256029129,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.514229059219,0.000898122787476,0.484256029129,1,a,1006.63192916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450821876526,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.513864040375,0.000921964645386,0.450821876526,1,a,1009.63486814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450711011887,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514384031296,0.000885009765625,0.450711011887,1,w,1012.63821101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.433781862259,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.514253854752,0.000917911529541,0.433781862259,1,q,1015.6416111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401345014572,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.513962030411,0.000895977020264,0.401345014572,1,s,1018.64482403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434075117111,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514338970184,0.00104594230652,0.434075117111,1,a,1021.64821219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.38467502594,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.514388084412,0.000896215438843,0.38467502594,1,s,1024.65190315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367351055145,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.514075040817,0.000890970230103,0.367351055145,1,w,1027.65509009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.534378051758,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.514003992081,0.000928163528442,0.534378051758,1,a,1030.65839911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434912919998,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.51430606842,0.000899076461792,0.434912919998,1,a,1033.66177511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.500813007355,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514506101608,0.000893115997314,0.500813007355,1,a,1036.66533899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400522232056,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514292001724,0.000908136367798,0.400522232056,1,s,1039.66851401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333745956421,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514727115631,0.000888109207153,0.333745956421,1,s,1042.67199802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451179027557,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.514235973358,0.000894069671631,0.451179027557,1,q,1045.67553806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434135913849,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.09,0.51407122612,0.000893115997314,0.434135913849,1,w,1048.67893219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367239952087,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514245986938,0.000890016555786,0.367239952087,1,s,1051.68208313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434261083603,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514189004898,0.000893831253052,0.434261083603,1,a,1054.68569303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.33451795578,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514102935791,0.000901937484741,0.33451795578,1,s,1057.68887615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401132822037,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.514285087585,0.000897884368896,0.401132822037,1,w,1060.69211316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.517643928528,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514534950256,0.000894784927368,0.517643928528,1,a,1063.69576097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384397029877,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514298915863,0.00090503692627,0.384397029877,1,w,1066.69897008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40087890625,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.514233827591,0.00123691558838,0.40087890625,1,w,1069.70293498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.500609874725,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.513978004456,0.00091290473938,0.500609874725,1,a,1072.70576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.33407998085,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514276981354,0.000892877578735,0.33407998085,1,w,1075.70900917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.567822217941,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514084815979,0.000942945480347,0.567822217941,1,q,1078.7125361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434531927109,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514313220978,0.000923156738281,0.434531927109,1,a,1081.71603107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467624902725,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514117956161,0.000902891159058,0.467624902725,1,a,1084.71948719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.500838041306,None,0,1.0,diamondgray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.513799190521,0.000923156738281,0.500838041306,1,q,1087.72253203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401030063629,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514287948608,0.000992059707642,0.401030063629,1,w,1090.72604203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.468125104904,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514232873917,0.000890970230103,0.468125104904,1,q,1093.72997713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450664997101,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.513494968414,0.000923156738281,0.450664997101,1,a,1096.7328701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367250919342,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514183998108,0.000894069671631,0.367250919342,1,q,1099.73621702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333650112152,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514514923096,0.000915050506592,0.333650112152,1,w,1102.73972297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383653879166,None,0,2.0,invertedtrianglecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.514237880707,0.000952005386353,0.383653879166,1,a,1105.74305701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384114027023,None,0,0.5,triangleblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514130115509,0.00115203857422,0.384114027023,1,s,1108.74605608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,2,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384342908859,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.513946056366,0.000905990600586,0.384342908859,1,s,1111.74967909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351025104523,None,0,4.0,lineorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514260053635,0.000930070877075,0.351025104523,1,w,1114.75271201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384345054626,None,0,2.0,circlegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.51433801651,0.00112104415894,0.384345054626,1,q,1117.75644708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,12,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384341001511,None,0,1.0,squarewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514456033707,0.000881910324097,0.384341001511,1,q,1120.75971198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,12,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.468119859695,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514248132706,0.000898122787476,0.468119859695,1,q,1123.76299596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417917013168,None,0,0.5,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.514174938202,0.00136280059814,0.417917013168,1,w,1126.76669812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
