xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.57747221,go,diamondmagenta.gif,go,4.0,z,1,0.584350824356,None,0,0.000921964645386,0.514876127243,,2323.58031917,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.58082819,go,squareyellow.gif,go,2.0,z,1,0.735133886337,None,0,0.000999927520752,0.514536142349,,2326.58330011,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.58386302,stop,hexagonorange.gif,stop,1.0,m,1,0.484409093857,None,0,0.000931978225708,0.515068054199,0.866189956665,2329.58693409,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.58739114,go,linegreen.gif,go,0.5,m,1,0.617120027542,None,0,0.000943183898926,0.515619039536,,2332.5904851,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.59100008,stop,crosscyan.gif,stop,2.0,m,1,0.45127415657,None,0,0.00092887878418,0.514986991882,0.815206050873,2335.59365702,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.59411216,stop,invertedtrianglegray.gif,stop,4.0,z,1,0.484317064285,None,0,0.00101780891418,0.515106916428,0.815446853638,2338.59701705,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.59748721,go,linegreen.gif,go,0.5,m,1,0.584779024124,None,0,0.00117707252502,0.514842987061,,2341.60018206,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.60068917,stop,hexagonorange.gif,stop,1.0,None,0,,None,0,0.000925064086914,0.515403032303,0.765487909317,2344.60383916,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.60429406,go,invertedtrianglegray.gif,stop,4.0,z,1,0.518138170242,None,0,0.000999927520752,0.514480829239,,2347.60738015,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.60783219,go,diamondmagenta.gif,go,4.0,z,1,0.517462015152,None,0,0.000925064086914,0.515164136887,,2350.61070704,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.61138415,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.00092887878418,0.514711856842,0.814996004105,2353.6136601,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.61411905,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.000972032546997,0.515583992004,0.765763998032,2356.61747718,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.61793303,go,squareyellow.gif,go,2.0,m,1,0.651451826096,None,0,0.000924110412598,0.515295982361,,2359.62073612,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.62119412,stop,hexagonorange.gif,stop,1.0,None,0,,None,0,0.00093412399292,0.515087127686,0.865271091461,2362.624475,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.62498617,go,diamondmagenta.gif,go,4.0,m,1,0.668021917343,None,0,0.000931024551392,0.514506816864,,2365.6272831,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.62773919,stop,crosscyan.gif,stop,2.0,None,0,,None,0,0.000925064086914,0.515604972839,0.915926933289,2368.63055921,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.6310122,go,invertedtrianglegray.gif,stop,4.0,m,1,0.734816074371,None,0,0.000900983810425,0.515108108521,,2371.63428617,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.63479519,go,diamondmagenta.gif,go,4.0,z,1,0.734124183655,None,0,0.000975847244263,0.515178918839,,2374.63744402,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.63789916,go,circleblue.gif,go,1.0,m,1,0.684145212173,None,0,0.000930070877075,0.515596866608,,2377.64070106,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.52853107,stop,crosscyan.gif,stop,2.0,m,1,0.467980146408,None,0,0.000872850418091,0.510172843933,0.810216903687,2409.52755022,9,27.2227649689,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.52804399,stop,trianglewhite.gif,stop,0.5,z,1,0.501076936722,None,0,0.00145602226257,0.514204025269,0.964635848999,2412.52992606,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.5303812,stop,crosscyan.gif,stop,2.0,None,0,,None,0,0.00100207328796,0.5152759552,0.765856027603,2415.53380704,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.53426409,stop,invertedtrianglegray.gif,stop,4.0,z,1,0.434054136276,None,0,0.00123405456543,0.514995098114,0.915350198746,2418.53713918,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.53759599,go,linegreen.gif,go,0.5,z,1,0.584115982056,None,0,0.000983953475952,0.514835119247,,2421.54033709,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.54079318,go,circleblue.gif,go,1.0,z,1,0.550227880478,None,0,0.000936985015869,0.515367984772,,2424.54338908,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.543854,stop,invertedtrianglegray.gif,stop,4.0,None,0,,None,0,0.000940084457397,0.51565694809,0.865768909454,2427.54695821,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.54741621,stop,hexagonorange.gif,stop,1.0,None,0,,None,0,0.00107407569885,0.514931201935,0.815229177475,2430.55045915,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.55091214,stop,invertedtrianglegray.gif,stop,4.0,z,1,0.383920907974,None,0,0.000938892364502,0.515557050705,0.915508031845,2433.55394101,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.55441022,go,squareyellow.gif,go,2.0,z,1,0.501075983047,None,0,0.000959157943726,0.51499414444,,2436.55715799,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.55782318,go,trianglewhite.gif,stop,0.5,z,1,0.534306049347,None,0,0.000956058502197,0.514597892761,,2439.56025815,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.56071305,go,diamondmagenta.gif,go,4.0,m,1,0.634821891785,None,0,0.000932931900024,0.515368938446,,2442.56410122,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.56455612,stop,hexagonorange.gif,stop,1.0,m,1,0.50043797493,None,0,0.000931024551392,0.515357017517,0.865509033203,2445.56782413,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.56833315,go,circleblue.gif,go,1.0,z,1,0.618068933487,None,0,0.000939130783081,0.514942169189,,2448.5704751,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.57092905,stop,invertedtrianglegray.gif,stop,4.0,z,1,0.451031208038,None,0,0.000933170318604,0.515149116516,0.865720033646,2451.57410502,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.57456017,go,squareyellow.gif,go,2.0,m,1,0.734736204147,None,0,0.00098991394043,0.515226840973,,2454.57738709,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.5778842,stop,invertedtrianglegray.gif,stop,4.0,None,0,,None,0,0.000943899154663,0.515069007874,0.815644025803,2457.58060908,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.58106112,go,squareyellow.gif,go,2.0,z,1,0.717761993408,None,0,0.000924825668335,0.515684843063,,2460.58398199,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.58443499,stop,crosscyan.gif,stop,2.0,None,0,,None,0,0.00092887878418,0.515763998032,0.815835952759,2463.58775616,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.58821106,stop,crosscyan.gif,stop,2.0,None,0,,None,0,0.000936031341553,0.514925956726,0.865280151367,2466.59139419,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.591851,go,invertedtrianglegray.gif,stop,4.0,m,1,0.501482963562,None,0,0.00095796585083,0.514106035233,,2469.59422302,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.59467602,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.000929117202759,0.515470027924,0.915647029877,2472.59794211,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.59840918,go,circleblue.gif,go,1.0,z,1,0.568073034286,None,0,0.000962972640991,0.514719963074,,2475.60096216,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.60141516,go,diamondmagenta.gif,go,4.0,z,1,0.501282930374,None,0,0.000998020172119,0.514796972275,,2478.60468102,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.60513711,stop,hexagonorange.gif,stop,1.0,m,1,0.634278059006,None,0,0.000936031341553,0.515059947968,0.965361833572,2481.60812616,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.60857916,stop,hexagonorange.gif,stop,1.0,None,0,,None,0,0.000939846038818,0.514852046967,0.915042877197,2484.6110661,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.61167216,go,crosscyan.gif,stop,2.0,m,1,0.634253025055,None,0,0.000943899154663,0.514985084534,,2487.61480808,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.61526608,go,linegreen.gif,go,0.5,z,1,0.684048891068,None,0,0.000935792922974,0.515319824219,,2490.61797619,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.61842918,go,circleblue.gif,go,1.0,m,1,0.651120901108,None,0,0.000931978225708,0.515084981918,,2493.62145305,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.62197018,go,diamondmagenta.gif,go,4.0,z,1,0.583986997604,None,0,0.00100588798523,0.515268087387,,2496.62482214,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.62527919,go,circleblue.gif,go,1.0,z,1,0.718183040619,None,0,0.000952959060669,0.515319108963,,2499.62839007,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.62884712,go,circleblue.gif,go,1.0,z,1,0.517669200897,None,0,0.000931024551392,0.51487994194,,2502.63144898,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.63194609,go,circleblue.gif,go,1.0,m,1,0.717696905136,None,0,0.00104999542236,0.515342950821,,2505.63464713,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505.6351161,go,linegreen.gif,go,0.5,m,1,0.667343139648,None,0,0.000943899154663,0.515523910522,,2508.63847303,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.63892817,go,linegreen.gif,go,0.5,m,1,0.801404953003,None,0,0.000929117202759,0.514965057373,,2511.64181709,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.64227104,stop,hexagonorange.gif,stop,1.0,m,1,0.567677021027,None,0,0.000931024551392,0.515259027481,0.965975046158,2514.64582801,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.6502912,go,circleblue.gif,go,1.0,z,1,0.367651224136,None,0,0.000860929489136,0.510353803635,,2547.64908504,9,28.1933748722,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.64956903,go,circleblue.gif,go,1.0,m,1,0.367490053177,None,0,0.000930786132812,0.514815807343,,2550.65202212,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
