xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.433770895004,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514456987381,0.000884056091309,0.433770895004,1,w,1097.14763284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.46731710434,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.51456785202,0.00106191635132,0.46731710434,1,q,1100.15135384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400813102722,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514097929001,0.000967979431152,0.400813102722,1,w,1103.154634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.66799902916,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.513897895813,0.000907897949219,0.66799902916,1,a,1106.157727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484698057175,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514459133148,0.00112104415894,0.484698057175,1,a,1109.16137695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.483905076981,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.51438999176,0.000874042510986,0.483905076981,1,s,1112.16491795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401386976242,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.513568162918,0.000939130783081,0.401386976242,1,q,1115.16835093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.484405994415,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.513742923737,0.000879049301147,0.484405994415,1,s,1118.17132902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.418546915054,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.514110088348,0.000878095626831,0.418546915054,1,q,1121.17474198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.468549013138,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.513952970505,0.000944852828979,0.468549013138,1,a,1124.17789483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401076793671,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514691829681,0.000886917114258,0.401076793671,1,s,1127.1818099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.41729092598,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.514126062393,0.000880002975464,0.41729092598,1,a,1130.18497205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417450904846,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.51397895813,0.000890970230103,0.417450904846,1,q,1133.18850493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,2,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451545953751,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.513781070709,0.00088095664978,0.451545953751,1,a,1136.19158387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,3,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434110164642,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.514292001724,0.000890016555786,0.434110164642,1,s,1139.1953609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,0,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.53410410881,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.514180898666,0.000897884368896,0.53410410881,1,a,1142.19853497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.517874956131,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.514271020889,0.000876903533936,0.517874956131,1,w,1145.20175791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.48367190361,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.514686107635,0.000954151153564,0.48367190361,1,w,1148.20504904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384817838669,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514073133469,0.000879049301147,0.384817838669,1,w,1151.2085669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451011180878,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514213085175,0.00100922584534,0.451011180878,1,w,1154.21167183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434405088425,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.51465511322,0.000924110412598,0.434405088425,1,s,1157.215307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434240102768,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.514203071594,0.000878095626831,0.434240102768,1,w,1160.21864986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,13,3,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334644079208,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.513827085495,0.000947952270508,0.334644079208,1,w,1163.22188997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,14,0,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.4679210186,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513999938965,0.00088095664978,0.4679210186,1,q,1166.22539091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,14,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367566823959,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.514492034912,0.00141191482544,0.367566823959,1,q,1169.22868085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.451360225677,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.513912916183,0.000914096832275,0.451360225677,1,s,1172.23219991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401239156723,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.514288902283,0.000885963439941,0.401239156723,1,a,1175.23556185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,15,0,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.551050901413,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.514404058456,0.000883102416992,0.551050901413,1,q,1178.23936582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451637983322,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513797998428,0.000880002975464,0.451637983322,1,q,1181.24236083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,2,62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.483638048172,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514508008957,0.000875949859619,0.483638048172,1,a,1184.24600196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.483944177628,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.514358043671,0.000938177108765,0.483944177628,1,q,1187.24936104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.550863027573,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.514100074768,0.000879049301147,0.550863027573,1,q,1190.2524569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417240142822,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.51454782486,0.000881910324097,0.417240142822,1,q,1193.25576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417953014374,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514195203781,0.00112318992615,0.417953014374,1,w,1196.25949383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,16,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451761007309,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.513772964478,0.000937938690186,0.451761007309,1,q,1199.26276088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,0,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451349020004,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513974905014,0.00113081932068,0.451349020004,1,a,1202.26615286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467193841934,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514307975769,0.000892162322998,0.467193841934,1,q,1205.26929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450938940048,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514289855957,0.000871896743774,0.450938940048,1,a,1208.27279496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.468218803406,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.513898134232,0.000932931900024,0.468218803406,1,a,1211.27634597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467321872711,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514142036438,0.000881910324097,0.467321872711,1,w,1214.27946591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.501303911209,None,0,0.5,crossmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.514430046082,0.000875949859619,0.501303911209,1,w,1217.282619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,18,2,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450638771057,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514415979385,0.000981092453003,0.450638771057,1,w,1220.28630686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434110879898,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514266014099,0.000879049301147,0.434110879898,1,a,1223.28962803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.468008995056,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514027118683,0.000882148742676,0.468008995056,1,a,1226.29352689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451558113098,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.513356924057,0.000880002975464,0.451558113098,1,w,1229.29654598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,19,2,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333643913269,None,0,1.0,circlecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.514456987381,0.000880002975464,0.333643913269,1,s,1232.29982591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.551060914993,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514396905899,0.000962972640991,0.551060914993,1,a,1235.30336785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.500841856003,None,0,2.0,squareblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.19,0.514162778854,0.000875949859619,0.500841856003,1,w,1238.30633497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401517152786,None,0,1.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.514142036438,0.000953197479248,0.401517152786,1,q,1241.30968595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,2,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417672157288,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.514492988586,0.00100994110107,0.417672157288,1,a,1244.31331992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.467725038528,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514547109604,0.000883102416992,0.467725038528,1,a,1247.31680799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400835990906,None,0,4.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.513955831528,0.000946998596191,0.400835990906,1,s,1250.31992388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451195001602,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514011144638,0.00115704536438,0.451195001602,1,q,1253.32340884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,2,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417927026749,None,0,4.0,lineorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513986825943,0.000877857208252,0.417927026749,1,q,1256.3266139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.433923006058,None,0,0.5,diamondgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514510154724,0.00093412399292,0.433923006058,1,w,1259.32999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400980949402,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.514272928238,0.000880002975464,0.400980949402,1,s,1262.33405805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467609882355,None,0,2.0,triangleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.51385307312,0.00097393989563,0.467609882355,1,w,1265.33681798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1003,59.9063905516,LearningTask,1,83,
